統編,年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
12617727,2020,23527.83,333.7,18811.98,32195.76,4715.85,67.44,
12617727,2019,7050.66,100,58.43,100,6992.23,100,
12617727,2021,40005,567.39,37565.53,64291.51,2439.47,34.89,T
12617727,2022,56482.17,801.09,56319.08,96387.27,163.09,2.33,T
12617727,2023,72959.34,1034.79,75072.63,128483.02,0,0,T
12617727,2024,89436.51,1268.48,93826.18,160578.78,0,0,T
12617727,2025,105913.68,1502.18,112579.73,192674.53,0,0,T
12617727,2026,122390.85,1735.88,131333.28,224770.29,0,0,T
12617727,2027,138868.02,1969.57,150086.83,256866.04,0,0,T
12617727,2028,155345.19,2203.27,168840.38,288961.8,0,0,T
12617727,2029,171822.36,2436.97,187593.93,321057.56,0,0,T
12617727,2030,188299.53,2670.67,206347.48,353153.31,0,0,T
12617727,2031,204776.7,2904.36,225101.03,385249.07,0,0,T
12617727,2032,221253.87,3138.06,243854.58,417344.82,0,0,T
12617727,2033,237731.04,3371.76,262608.13,449440.58,0,0,T
12617727,2034,254208.21,3605.45,281361.68,481536.33,0,0,T
12617727,2035,270685.38,3839.15,300115.23,513632.09,0,0,T
12617727,2036,287162.55,4072.85,318868.78,545727.85,0,0,T
12617727,2037,303639.72,4306.54,337622.33,577823.6,0,0,T
12617727,2038,320116.89,4540.24,356375.88,609919.36,0,0,T
12617727,2039,336594.06,4773.94,375129.43,642015.11,0,0,T
12617727,2040,353071.23,5007.63,393882.98,674110.87,0,0,T
12617727,2041,369548.4,5241.33,412636.53,706206.62,0,0,T
12617727,2042,386025.57,5475.03,431390.08,738302.38,0,0,T
12617727,2043,402502.74,5708.72,450143.63,770398.13,0,0,T
12617727,2044,418979.91,5942.42,468897.18,802493.89,0,0,T
12617727,2045,435457.08,6176.12,487650.73,834589.65,0,0,T
12617727,2046,451934.25,6409.81,506404.28,866685.4,0,0,T
12617727,2047,468411.42,6643.51,525157.83,898781.16,0,0,T
12617727,2048,484888.59,6877.21,543911.38,930876.91,0,0,T
12617727,2049,501365.76,7110.91,562664.93,962972.67,0,0,T
12617727,2050,517842.93,7344.6,581418.48,995068.42,0,0,T
