年份,Tot數值,Tot變化,Tot1數值,Tot1變化,Tot2數值,Tot2變化,是預測值
2022,2477144.14,82.55,111928.05,32.2,2365216.1,89.15,
2021,2952451.88,98.39,299267.03,86.09,2653184.85,100,
2020,2937171.66,97.88,318336.2,91.57,2618835.46,98.71,
2019,3000712.14,100,347630.76,100,2653081.38,100,
2018,3133890.31,104.44,365058.64,105.01,2768831.67,104.36,
2017,3110747.4,103.67,406622.82,116.97,2704124.58,101.92,
2016,2894527.07,96.46,440828.85,126.81,2453698.22,92.48,
2015,2845429.22,94.83,444640.2,127.91,2400789.02,90.49,
2014,2876438.23,95.86,491359.77,141.35,2385078.46,89.9,
2013,2881036.4,96.01,533811.95,153.56,2347224.45,88.47,
2023,2302621.48,76.74,33360.48,9.6,2269261,85.53,T
2024,2128098.81,70.92,0,0,2173305.91,81.92,T
2025,1953576.15,65.1,0,0,2077350.81,78.3,T
2026,1779053.48,59.29,0,0,1981395.72,74.68,T
2027,1604530.82,53.47,0,0,1885440.63,71.07,T
2028,1430008.15,47.66,0,0,1789485.53,67.45,T
2029,1255485.49,41.84,0,0,1693530.44,63.83,T
2030,1080962.82,36.02,0,0,1597575.34,60.22,T
2031,906440.16,30.21,0,0,1501620.25,56.6,T
2032,731917.49,24.39,0,0,1405665.15,52.98,T
2033,557394.83,18.58,0,0,1309710.06,49.37,T
2034,382872.16,12.76,0,0,1213754.97,45.75,T
2035,208349.49,6.94,0,0,1117799.87,42.13,T
2036,33826.83,1.13,0,0,1021844.78,38.52,T
2037,0,0,0,0,925889.68,34.9,T
2038,0,0,0,0,829934.59,31.28,T
2039,0,0,0,0,733979.49,27.67,T
2040,0,0,0,0,638024.4,24.05,T
2041,0,0,0,0,542069.3,20.43,T
2042,0,0,0,0,446114.21,16.81,T
2043,0,0,0,0,350159.12,13.2,T
2044,0,0,0,0,254204.02,9.58,T
2045,0,0,0,0,158248.93,5.96,T
2046,0,0,0,0,62293.83,2.35,T
2047,0,0,0,0,0,0,T
2048,0,0,0,0,0,0,T
2049,0,0,0,0,0,0,T
2050,0,0,0,0,0,0,T
